timestamp,beats per minute
2025-01-04T17:51:46Z,70.0
2025-01-04T17:52:01Z,70.0
2025-01-04T17:52:16Z,70.0
2025-01-04T17:52:21Z,68.0
2025-01-04T17:52:26Z,68.0
2025-01-04T17:52:31Z,69.0
2025-01-04T17:52:36Z,70.0
2025-01-04T17:52:51Z,71.0
2025-01-04T17:53:06Z,71.0
2025-01-04T17:53:11Z,72.0
2025-01-04T17:53:16Z,72.0
2025-01-04T17:53:21Z,71.0
2025-01-04T17:53:26Z,70.0
2025-01-04T17:53:41Z,71.0
2025-01-04T17:53:51Z,70.0
2025-01-04T17:54:06Z,71.0
2025-01-04T17:54:11Z,72.0
2025-01-04T17:54:21Z,71.0
2025-01-04T17:54:36Z,71.0
2025-01-04T17:54:41Z,68.0
2025-01-04T17:54:46Z,66.0
2025-01-04T17:54:51Z,65.0
2025-01-04T17:55:01Z,66.0
2025-01-04T17:55:16Z,67.0
2025-01-04T17:55:26Z,66.0
2025-01-04T17:55:41Z,66.0
2025-01-04T17:55:46Z,67.0
2025-01-04T17:58:11Z,70.0
2025-01-04T17:58:15Z,70.0
2025-01-04T17:58:25Z,89.0
2025-01-04T17:58:30Z,86.0
2025-01-04T17:58:35Z,84.0
2025-01-04T17:58:40Z,80.0
2025-01-04T17:58:45Z,78.0
2025-01-04T17:58:50Z,76.0
2025-01-04T17:58:55Z,74.0
2025-01-04T17:59:00Z,73.0
2025-01-04T17:59:05Z,72.0
2025-01-04T17:59:10Z,71.0
2025-01-04T17:59:25Z,71.0
2025-01-04T17:59:30Z,72.0
2025-01-04T17:59:35Z,73.0
2025-01-04T17:59:45Z,74.0
2025-01-04T17:59:50Z,73.0
2025-01-04T18:00:00Z,74.0
2025-01-04T18:00:05Z,75.0
2025-01-04T18:00:15Z,76.0
2025-01-04T18:00:25Z,75.0
2025-01-04T18:00:30Z,74.0
2025-01-04T18:00:35Z,72.0
2025-01-04T18:00:40Z,71.0
2025-01-04T18:00:45Z,65.0
2025-01-04T18:00:50Z,64.0
2025-01-04T18:00:55Z,64.0
2025-01-04T18:01:10Z,64.0
2025-01-04T18:01:20Z,64.0
2025-01-04T18:01:35Z,64.0
2025-01-04T18:01:50Z,64.0
2025-01-04T18:01:55Z,65.0
2025-01-04T18:02:00Z,66.0
2025-01-04T18:02:05Z,68.0
2025-01-04T18:02:15Z,69.0
2025-01-04T18:02:20Z,68.0
2025-01-04T18:02:25Z,67.0
2025-01-04T18:02:30Z,66.0
2025-01-04T18:02:45Z,66.0
2025-01-04T18:02:50Z,67.0
2025-01-04T18:03:11Z,67.0
2025-01-04T18:03:16Z,68.0
2025-01-04T18:03:26Z,69.0
2025-01-04T18:49:37Z,70.0
2025-01-04T18:49:52Z,70.0
2025-01-04T18:50:02Z,70.0
2025-01-04T18:50:07Z,68.0
2025-01-04T18:50:12Z,70.0
2025-01-04T18:50:22Z,92.0
2025-01-04T18:50:27Z,94.0
2025-01-04T18:50:37Z,93.0
2025-01-04T18:50:42Z,91.0
2025-01-04T18:50:47Z,92.0
2025-01-04T18:50:52Z,93.0
2025-01-04T18:51:07Z,95.0
2025-01-04T18:51:12Z,96.0
2025-01-04T18:51:17Z,97.0
2025-01-04T18:51:22Z,102.0
2025-01-04T18:51:27Z,104.0
2025-01-04T18:51:32Z,103.0
2025-01-04T18:51:37Z,106.0
2025-01-04T18:51:42Z,107.0
2025-01-04T18:51:47Z,107.0
2025-01-04T18:51:52Z,105.0
2025-01-04T18:52:07Z,103.0
2025-01-04T18:52:12Z,98.0
2025-01-04T18:52:17Z,94.0
2025-01-04T18:52:22Z,98.0
2025-01-04T18:52:27Z,101.0
2025-01-04T18:52:32Z,103.0
2025-01-04T18:52:37Z,106.0
2025-01-04T18:52:42Z,107.0
2025-01-04T18:52:47Z,106.0
2025-01-04T18:52:52Z,108.0
2025-01-04T18:52:57Z,105.0
2025-01-04T18:53:07Z,105.0
2025-01-04T18:53:17Z,106.0
2025-01-04T18:53:22Z,107.0
2025-01-04T18:53:27Z,106.0
2025-01-04T18:53:37Z,104.0
2025-01-04T18:53:47Z,105.0
2025-01-04T18:53:52Z,104.0
2025-01-04T18:53:57Z,101.0
2025-01-04T18:54:02Z,100.0
2025-01-04T18:54:12Z,101.0
2025-01-04T18:54:17Z,99.0
2025-01-04T18:54:22Z,96.0
2025-01-04T18:54:27Z,100.0
2025-01-04T18:54:32Z,96.0
2025-01-04T18:54:37Z,93.0
2025-01-04T18:54:42Z,92.0
2025-01-04T18:54:52Z,93.0
2025-01-04T18:54:57Z,94.0
2025-01-04T18:55:03Z,95.0
2025-01-04T18:55:08Z,93.0
2025-01-04T18:55:13Z,94.0
2025-01-04T18:55:18Z,95.0
2025-01-04T18:55:33Z,95.0
2025-01-04T18:55:38Z,94.0
2025-01-04T18:55:43Z,92.0
2025-01-04T18:55:48Z,91.0
2025-01-04T18:55:53Z,92.0
2025-01-04T18:55:58Z,93.0
2025-01-04T18:56:08Z,95.0
2025-01-04T18:56:13Z,93.0
2025-01-04T18:56:28Z,93.0
2025-01-04T18:56:43Z,93.0
2025-01-04T18:56:53Z,94.0
2025-01-04T18:56:58Z,93.0
2025-01-04T18:57:03Z,94.0
2025-01-04T18:57:08Z,95.0
2025-01-04T18:57:18Z,95.0
2025-01-04T18:57:23Z,96.0
2025-01-04T18:57:28Z,97.0
2025-01-04T18:57:32Z,97.0
2025-01-04T18:57:44Z,99.0
2025-01-04T18:57:49Z,100.0
2025-01-04T18:57:54Z,101.0
2025-01-04T18:57:59Z,103.0
2025-01-04T18:58:04Z,104.0
2025-01-04T18:58:09Z,107.0
2025-01-04T18:58:14Z,110.0
2025-01-04T18:58:19Z,111.0
2025-01-04T18:58:34Z,111.0
2025-01-04T18:58:39Z,115.0
2025-01-04T18:58:44Z,114.0
2025-01-04T18:58:49Z,113.0
2025-01-04T18:58:54Z,114.0
2025-01-04T18:59:04Z,112.0
2025-01-04T18:59:09Z,110.0
2025-01-04T18:59:14Z,107.0
2025-01-04T18:59:19Z,104.0
2025-01-04T18:59:24Z,102.0
2025-01-04T18:59:29Z,101.0
2025-01-04T18:59:34Z,100.0
2025-01-04T18:59:39Z,99.0
2025-01-04T18:59:44Z,94.0
2025-01-04T18:59:49Z,89.0
2025-01-04T18:59:54Z,90.0
2025-01-04T18:59:59Z,88.0
2025-01-04T19:00:04Z,84.0
2025-01-04T19:00:09Z,81.0
2025-01-04T19:00:14Z,78.0
2025-01-04T19:00:19Z,77.0
2025-01-04T19:00:34Z,77.0
2025-01-04T19:00:39Z,80.0
2025-01-04T19:00:44Z,84.0
2025-01-04T19:00:49Z,86.0
2025-01-04T19:00:59Z,88.0
2025-01-04T19:01:04Z,92.0
2025-01-04T19:01:09Z,93.0
2025-01-04T19:01:24Z,93.0
2025-01-04T19:01:29Z,93.0
2025-01-04T19:01:44Z,91.0
2025-01-04T19:01:49Z,90.0
2025-01-04T19:01:54Z,89.0
2025-01-04T19:01:59Z,90.0
2025-01-04T19:02:04Z,93.0
2025-01-04T19:02:09Z,95.0
2025-01-04T19:02:24Z,95.0
2025-01-04T19:02:29Z,92.0
2025-01-04T19:02:34Z,89.0
2025-01-04T19:02:39Z,90.0
2025-01-04T19:02:54Z,91.0
2025-01-04T19:02:59Z,92.0
2025-01-04T19:03:04Z,94.0
2025-01-04T19:03:09Z,95.0
2025-01-04T19:03:19Z,96.0
2025-01-04T19:03:34Z,97.0
2025-01-04T19:03:39Z,98.0
2025-01-04T19:03:44Z,99.0
2025-01-04T19:03:54Z,98.0
2025-01-04T19:03:59Z,99.0
2025-01-04T19:04:09Z,100.0
2025-01-04T19:04:14Z,102.0
2025-01-04T19:04:19Z,103.0
2025-01-04T19:04:24Z,105.0
2025-01-04T19:04:29Z,106.0
2025-01-04T19:04:34Z,104.0
2025-01-04T19:04:44Z,105.0
2025-01-04T19:04:59Z,107.0
2025-01-04T19:05:04Z,109.0
2025-01-04T19:05:14Z,111.0
2025-01-04T19:05:19Z,112.0
2025-01-04T19:05:24Z,108.0
2025-01-04T19:05:29Z,105.0
2025-01-04T19:05:34Z,106.0
2025-01-04T19:05:39Z,105.0
2025-01-04T19:05:44Z,103.0
2025-01-04T19:05:59Z,107.0
2025-01-04T19:06:04Z,105.0
2025-01-04T19:06:09Z,97.0
2025-01-04T19:06:14Z,96.0
2025-01-04T19:06:29Z,96.0
2025-01-04T19:06:34Z,94.0
2025-01-04T19:06:39Z,93.0
2025-01-04T19:06:44Z,91.0
2025-01-04T19:06:54Z,90.0
2025-01-04T19:07:09Z,90.0
2025-01-04T19:07:24Z,91.0
2025-01-04T19:07:34Z,90.0
2025-01-04T19:07:39Z,87.0
2025-01-04T19:07:44Z,84.0
2025-01-04T19:07:49Z,83.0
2025-01-04T19:07:54Z,86.0
2025-01-04T19:07:59Z,88.0
2025-01-04T19:08:04Z,90.0
2025-01-04T19:08:14Z,94.0
2025-01-04T19:08:19Z,95.0
2025-01-04T19:08:24Z,96.0
2025-01-04T19:08:29Z,98.0
2025-01-04T19:08:34Z,96.0
2025-01-04T19:08:39Z,95.0
2025-01-04T19:08:44Z,96.0
2025-01-04T19:08:54Z,95.0
2025-01-04T19:08:59Z,94.0
2025-01-04T19:09:04Z,95.0
2025-01-04T19:09:19Z,95.0
2025-01-04T19:09:29Z,96.0
2025-01-04T19:09:34Z,97.0
2025-01-04T19:09:39Z,96.0
2025-01-04T19:09:44Z,95.0
2025-01-04T19:09:49Z,97.0
2025-01-04T19:09:54Z,104.0
2025-01-04T19:09:59Z,104.0
2025-01-04T19:10:04Z,103.0
2025-01-04T19:10:14Z,105.0
2025-01-04T19:10:19Z,106.0
2025-01-04T19:10:24Z,107.0
2025-01-04T19:10:29Z,108.0
2025-01-04T19:10:39Z,107.0
2025-01-04T19:10:49Z,106.0
2025-01-04T19:10:59Z,105.0
2025-01-04T19:11:09Z,106.0
2025-01-04T19:11:14Z,107.0
2025-01-04T19:11:19Z,111.0
2025-01-04T19:11:24Z,112.0
2025-01-04T19:11:29Z,112.0
2025-01-04T19:11:34Z,109.0
2025-01-04T19:11:44Z,108.0
2025-01-04T19:11:49Z,107.0
2025-01-04T19:11:59Z,109.0
2025-01-04T19:12:04Z,108.0
2025-01-04T19:12:09Z,104.0
2025-01-04T19:12:14Z,103.0
2025-01-04T19:12:19Z,101.0
2025-01-04T19:12:24Z,99.0
2025-01-04T19:12:29Z,101.0
2025-01-04T19:12:35Z,101.0
2025-01-04T19:12:40Z,100.0
2025-01-04T19:12:45Z,98.0
2025-01-04T19:12:50Z,93.0
2025-01-04T19:12:55Z,88.0
2025-01-04T19:13:00Z,86.0
2025-01-04T19:13:05Z,89.0
2025-01-04T19:13:10Z,92.0
2025-01-04T19:13:15Z,98.0
2025-01-04T19:13:20Z,97.0
2025-01-04T19:13:30Z,98.0
2025-01-04T19:13:35Z,100.0
2025-01-04T19:13:40Z,103.0
2025-01-04T19:13:45Z,100.0
2025-01-04T19:13:50Z,99.0
2025-01-04T19:14:00Z,97.0
2025-01-04T19:14:05Z,98.0
2025-01-04T19:14:10Z,99.0
2025-01-04T19:14:15Z,98.0
2025-01-04T19:14:20Z,97.0
2025-01-04T19:14:35Z,98.0
2025-01-04T19:14:40Z,95.0
2025-01-04T19:14:45Z,92.0
2025-01-04T19:14:50Z,94.0
2025-01-04T19:14:55Z,96.0
2025-01-04T19:15:00Z,97.0
2025-01-04T19:15:15Z,99.0
2025-01-04T19:15:20Z,100.0
2025-01-04T19:15:25Z,98.0
2025-01-04T19:15:30Z,97.0
2025-01-04T19:15:40Z,96.0
2025-01-04T19:15:50Z,95.0
2025-01-04T19:15:55Z,94.0
2025-01-04T19:16:00Z,95.0
2025-01-04T19:16:05Z,94.0
2025-01-04T19:16:10Z,90.0
2025-01-04T19:16:15Z,89.0
2025-01-04T19:16:20Z,90.0
2025-01-04T19:16:30Z,91.0
2025-01-04T19:16:40Z,90.0
2025-01-04T19:16:45Z,88.0
2025-01-04T19:16:55Z,89.0
2025-01-04T19:17:05Z,90.0
2025-01-04T19:17:10Z,91.0
2025-01-04T19:17:15Z,92.0
2025-01-04T19:17:25Z,93.0
2025-01-04T19:17:40Z,95.0
2025-01-04T19:17:50Z,94.0
2025-01-04T19:17:55Z,93.0
2025-01-04T19:18:00Z,92.0
2025-01-04T19:18:15Z,92.0
2025-01-04T19:18:20Z,92.0
2025-01-04T19:18:30Z,93.0
2025-01-04T19:18:35Z,94.0
2025-01-04T19:18:40Z,94.0
2025-01-04T19:18:45Z,94.0
2025-01-04T19:18:55Z,95.0
2025-01-04T19:19:10Z,95.0
2025-01-04T19:19:15Z,97.0
2025-01-04T19:19:30Z,97.0
2025-01-04T19:19:45Z,96.0
2025-01-04T19:19:50Z,93.0
2025-01-04T19:19:55Z,91.0
2025-01-04T19:20:10Z,92.0
2025-01-04T19:20:15Z,93.0
2025-01-04T19:20:30Z,93.0
2025-01-04T19:20:45Z,93.0
2025-01-04T19:21:00Z,94.0
2025-01-04T19:21:15Z,94.0
2025-01-04T19:21:20Z,92.0
2025-01-04T19:21:30Z,91.0
2025-01-04T19:21:35Z,92.0
2025-01-04T19:21:40Z,103.0
2025-01-04T19:21:45Z,105.0
2025-01-04T19:22:00Z,104.0
2025-01-04T19:22:05Z,103.0
2025-01-04T19:22:10Z,102.0
2025-01-04T19:22:15Z,100.0
2025-01-04T19:22:20Z,98.0
2025-01-04T19:22:25Z,98.0
2025-01-04T19:22:30Z,99.0
2025-01-04T19:22:35Z,100.0
2025-01-04T19:22:40Z,98.0
2025-01-04T19:22:45Z,96.0
2025-01-04T19:22:50Z,98.0
2025-01-04T19:23:00Z,101.0
2025-01-04T19:23:05Z,104.0
2025-01-04T19:23:15Z,102.0
2025-01-04T19:23:25Z,104.0
2025-01-04T19:23:30Z,102.0
2025-01-04T19:23:35Z,99.0
2025-01-04T19:23:40Z,100.0
2025-01-04T19:23:45Z,98.0
2025-01-04T19:23:50Z,98.0
2025-01-04T19:23:55Z,99.0
2025-01-04T19:24:00Z,101.0
2025-01-04T19:24:05Z,102.0
2025-01-04T19:24:15Z,101.0
2025-01-04T19:24:20Z,99.0
2025-01-04T19:24:25Z,98.0
2025-01-04T19:24:30Z,97.0
2025-01-04T19:24:35Z,98.0
2025-01-04T19:24:40Z,98.0
2025-01-04T19:24:45Z,97.0
2025-01-04T19:24:50Z,98.0
2025-01-04T19:24:55Z,99.0
2025-01-04T19:25:00Z,102.0
2025-01-04T19:25:05Z,105.0
2025-01-04T19:25:10Z,105.0
2025-01-04T19:25:15Z,104.0
2025-01-04T19:25:30Z,105.0
2025-01-04T19:25:35Z,106.0
2025-01-04T19:25:40Z,109.0
2025-01-04T19:25:45Z,108.0
2025-01-04T19:25:50Z,103.0
2025-01-04T19:25:55Z,102.0
2025-01-04T19:26:00Z,100.0
2025-01-04T19:26:10Z,97.0
2025-01-04T19:26:15Z,98.0
2025-01-04T19:26:21Z,101.0
2025-01-04T19:26:26Z,102.0
2025-01-04T19:26:31Z,106.0
2025-01-04T19:26:36Z,107.0
2025-01-04T19:26:41Z,106.0
2025-01-04T19:26:46Z,105.0
2025-01-04T19:26:51Z,104.0
2025-01-04T19:27:06Z,104.0
2025-01-04T19:27:11Z,105.0
2025-01-04T19:27:16Z,104.0
2025-01-04T19:27:26Z,100.0
2025-01-04T19:27:31Z,97.0
2025-01-04T19:27:36Z,99.0
2025-01-04T19:27:41Z,100.0
2025-01-04T19:27:46Z,102.0
2025-01-04T19:27:56Z,103.0
2025-01-04T19:28:00Z,101.0
2025-01-04T19:28:01Z,100.0
2025-01-04T19:28:05Z,103.0
2025-01-04T19:28:15Z,101.0
2025-01-04T19:28:20Z,104.0
2025-01-04T19:28:25Z,103.0
2025-01-04T19:28:30Z,101.0
2025-01-04T19:28:35Z,103.0
2025-01-04T19:28:45Z,102.0
2025-01-04T19:28:50Z,101.0
2025-01-04T19:29:00Z,103.0
2025-01-04T19:29:05Z,102.0
2025-01-04T19:29:20Z,103.0
2025-01-04T19:29:25Z,99.0
2025-01-04T19:29:30Z,98.0
2025-01-04T19:29:35Z,99.0
2025-01-04T19:29:40Z,100.0
2025-01-04T19:29:50Z,99.0
2025-01-04T19:29:55Z,97.0
2025-01-04T19:30:00Z,98.0
2025-01-04T19:30:10Z,101.0
2025-01-04T19:30:15Z,103.0
2025-01-04T19:30:20Z,101.0
2025-01-04T19:30:25Z,101.0
2025-01-04T19:30:40Z,99.0
2025-01-04T19:30:45Z,98.0
2025-01-04T19:30:50Z,99.0
2025-01-04T19:30:55Z,102.0
2025-01-04T19:31:00Z,101.0
2025-01-04T19:31:10Z,100.0
2025-01-04T19:31:15Z,98.0
2025-01-04T19:31:25Z,98.0
2025-01-04T19:31:30Z,100.0
2025-01-04T19:31:40Z,98.0
2025-01-04T19:31:45Z,96.0
2025-01-04T19:31:50Z,97.0
2025-01-04T19:31:55Z,98.0
2025-01-04T19:32:10Z,99.0
2025-01-04T19:32:15Z,101.0
2025-01-04T19:32:20Z,102.0
2025-01-04T19:32:25Z,103.0
2025-01-04T19:32:30Z,102.0
2025-01-04T19:32:40Z,102.0
2025-01-04T19:32:45Z,103.0
2025-01-04T19:32:50Z,102.0
2025-01-04T19:32:55Z,101.0
2025-01-04T19:33:00Z,98.0
2025-01-04T19:33:05Z,95.0
2025-01-04T19:33:10Z,93.0
2025-01-04T19:33:15Z,90.0
2025-01-04T19:33:20Z,91.0
2025-01-04T19:33:35Z,91.0
2025-01-04T19:33:40Z,93.0
2025-01-04T19:33:45Z,95.0
2025-01-04T19:33:55Z,96.0
2025-01-04T19:34:00Z,99.0
2025-01-04T19:34:10Z,98.0
2025-01-04T19:34:15Z,97.0
2025-01-04T19:34:20Z,95.0
2025-01-04T19:34:25Z,93.0
2025-01-04T19:34:30Z,98.0
2025-01-04T19:34:35Z,101.0
2025-01-04T19:34:40Z,102.0
2025-01-04T19:34:45Z,99.0
2025-01-04T19:34:50Z,98.0
2025-01-04T19:34:55Z,99.0
2025-01-04T19:35:05Z,100.0
2025-01-04T19:35:10Z,99.0
2025-01-04T19:35:15Z,98.0
2025-01-04T19:35:25Z,98.0
2025-01-04T19:35:30Z,99.0
2025-01-04T19:35:35Z,100.0
2025-01-04T19:35:40Z,101.0
2025-01-04T19:35:45Z,100.0
2025-01-04T19:36:00Z,99.0
2025-01-04T19:36:10Z,100.0
2025-01-04T19:36:15Z,98.0
2025-01-04T19:36:25Z,100.0
2025-01-04T19:36:30Z,102.0
2025-01-04T19:36:35Z,104.0
2025-01-04T19:36:40Z,105.0
2025-01-04T19:36:55Z,105.0
2025-01-04T19:37:00Z,104.0
2025-01-04T19:37:05Z,102.0
2025-01-04T19:37:10Z,104.0
2025-01-04T19:37:15Z,106.0
2025-01-04T19:37:30Z,106.0
2025-01-04T19:37:35Z,105.0
2025-01-04T19:37:40Z,103.0
2025-01-04T19:37:50Z,106.0
2025-01-04T19:37:55Z,104.0
2025-01-04T19:38:00Z,100.0
2025-01-04T19:38:05Z,99.0
2025-01-04T19:38:10Z,101.0
2025-01-04T19:38:15Z,99.0
2025-01-04T19:38:25Z,98.0
2025-01-04T19:38:30Z,99.0
2025-01-04T19:38:35Z,102.0
2025-01-04T19:38:40Z,106.0
2025-01-04T19:38:50Z,104.0
2025-01-04T19:38:55Z,99.0
2025-01-04T19:39:00Z,100.0
2025-01-04T19:39:15Z,101.0
2025-01-04T19:39:20Z,102.0
2025-01-04T19:39:25Z,102.0
2025-01-04T19:39:40Z,102.0
2025-01-04T19:39:45Z,104.0
2025-01-04T19:39:50Z,107.0
2025-01-04T19:39:55Z,108.0
2025-01-04T19:40:00Z,109.0
2025-01-04T19:40:15Z,109.0
2025-01-04T19:40:20Z,108.0
2025-01-04T19:40:35Z,109.0
2025-01-04T19:40:40Z,107.0
2025-01-04T19:40:45Z,101.0
2025-01-04T19:40:50Z,103.0
2025-01-04T19:40:55Z,109.0
2025-01-04T19:41:05Z,109.0
2025-01-04T19:41:10Z,109.0
2025-01-04T19:41:15Z,111.0
2025-01-04T19:41:20Z,112.0
2025-01-04T19:41:30Z,110.0
2025-01-04T19:41:35Z,108.0
2025-01-04T19:41:50Z,109.0
2025-01-04T19:42:05Z,109.0
2025-01-04T19:42:15Z,107.0
2025-01-04T19:42:30Z,107.0
2025-01-04T19:42:35Z,105.0
2025-01-04T19:42:40Z,103.0
2025-01-04T19:42:45Z,99.0
2025-01-04T19:42:50Z,96.0
2025-01-04T19:42:55Z,97.0
2025-01-04T19:43:11Z,97.0
2025-01-04T19:43:16Z,98.0
2025-01-04T19:43:21Z,95.0
2025-01-04T19:43:26Z,94.0
2025-01-04T19:43:31Z,93.0
2025-01-04T19:43:41Z,94.0
2025-01-04T19:43:51Z,95.0
2025-01-04T19:44:06Z,96.0
2025-01-04T19:44:11Z,98.0
2025-01-04T19:44:16Z,102.0
2025-01-04T19:44:21Z,103.0
2025-01-04T19:44:26Z,104.0
2025-01-04T19:44:36Z,101.0
2025-01-04T19:44:41Z,99.0
2025-01-04T19:44:46Z,98.0
2025-01-04T19:45:01Z,98.0
2025-01-04T19:45:11Z,99.0
2025-01-04T19:45:26Z,101.0
2025-01-04T19:45:41Z,102.0
2025-01-04T19:45:46Z,104.0
2025-01-04T19:45:51Z,102.0
2025-01-04T19:46:01Z,103.0
2025-01-04T19:46:06Z,100.0
2025-01-04T19:46:11Z,99.0
2025-01-04T19:46:16Z,98.0
2025-01-04T19:46:21Z,106.0
2025-01-04T19:46:26Z,110.0
2025-01-04T19:46:31Z,111.0
2025-01-04T19:46:41Z,109.0
2025-01-04T19:46:46Z,106.0
2025-01-04T19:46:51Z,104.0
2025-01-04T19:46:56Z,102.0
2025-01-04T19:47:01Z,101.0
2025-01-04T19:47:06Z,102.0
2025-01-04T19:47:11Z,105.0
2025-01-04T19:47:21Z,104.0
2025-01-04T19:47:26Z,102.0
2025-01-04T19:47:31Z,101.0
2025-01-04T19:47:36Z,99.0
2025-01-04T19:47:41Z,97.0
2025-01-04T19:47:46Z,96.0
2025-01-04T19:47:51Z,97.0
2025-01-04T19:47:56Z,98.0
2025-01-04T19:48:01Z,101.0
2025-01-04T19:48:11Z,100.0
2025-01-04T19:48:16Z,101.0
2025-01-04T19:48:21Z,102.0
2025-01-04T19:48:36Z,102.0
2025-01-04T19:48:41Z,105.0
2025-01-04T19:48:46Z,113.0
2025-01-04T19:48:51Z,112.0
2025-01-04T19:48:56Z,110.0
2025-01-04T19:49:01Z,111.0
2025-01-04T19:49:06Z,112.0
2025-01-04T19:49:11Z,109.0
2025-01-04T19:49:16Z,111.0
2025-01-04T19:49:21Z,112.0
2025-01-04T19:49:26Z,113.0
2025-01-04T19:49:31Z,116.0
2025-01-04T19:49:36Z,118.0
2025-01-04T19:49:41Z,117.0
2025-01-04T19:49:56Z,117.0
2025-01-04T19:50:01Z,116.0
2025-01-04T19:50:06Z,114.0
2025-01-04T19:50:11Z,110.0
2025-01-04T19:50:21Z,107.0
2025-01-04T19:50:31Z,110.0
2025-01-04T19:50:36Z,111.0
2025-01-04T19:50:41Z,110.0
2025-01-04T19:50:46Z,109.0
2025-01-04T19:51:01Z,109.0
2025-01-04T19:51:06Z,110.0
2025-01-04T19:51:11Z,102.0
2025-01-04T19:51:16Z,97.0
2025-01-04T19:51:21Z,96.0
2025-01-04T19:51:31Z,97.0
2025-01-04T19:51:36Z,99.0
2025-01-04T19:51:41Z,101.0
2025-01-04T19:51:46Z,107.0
2025-01-04T19:51:51Z,107.0
2025-01-04T19:51:56Z,101.0
2025-01-04T19:52:01Z,93.0
2025-01-04T19:52:06Z,92.0
2025-01-04T19:52:11Z,91.0
2025-01-04T19:52:21Z,90.0
2025-01-04T19:52:26Z,86.0
2025-01-04T19:52:31Z,85.0
2025-01-04T19:52:36Z,87.0
2025-01-04T19:52:41Z,86.0
2025-01-04T19:52:46Z,83.0
2025-01-04T19:52:51Z,82.0
2025-01-04T19:53:06Z,83.0
2025-01-04T19:53:11Z,84.0
2025-01-04T19:53:16Z,86.0
2025-01-04T19:53:26Z,87.0
2025-01-04T19:53:41Z,87.0
2025-01-04T19:53:46Z,89.0
2025-01-04T19:53:51Z,90.0
2025-01-04T19:53:56Z,92.0
2025-01-04T19:54:01Z,91.0
2025-01-04T19:54:06Z,90.0
2025-01-04T19:54:11Z,88.0
2025-01-04T19:54:26Z,88.0
2025-01-04T19:54:36Z,86.0
2025-01-04T19:54:46Z,88.0
2025-01-04T19:54:51Z,89.0
2025-01-04T19:54:56Z,89.0
2025-01-04T19:55:01Z,90.0
2025-01-04T19:55:06Z,89.0
2025-01-04T19:55:11Z,90.0
2025-01-04T19:55:16Z,89.0
2025-01-04T19:55:21Z,88.0
2025-01-04T19:55:31Z,87.0
2025-01-04T19:55:41Z,89.0
2025-01-04T19:55:46Z,88.0
2025-01-04T19:55:51Z,85.0
2025-01-04T19:55:56Z,84.0
2025-01-04T19:56:01Z,85.0
2025-01-04T19:56:06Z,84.0
2025-01-04T19:56:11Z,83.0
2025-01-04T19:56:16Z,81.0
2025-01-04T19:56:21Z,82.0
2025-01-04T19:56:31Z,83.0
2025-01-04T19:56:36Z,84.0
2025-01-04T19:56:41Z,85.0
2025-01-04T19:56:56Z,85.0
2025-01-04T19:57:01Z,84.0
2025-01-04T19:57:06Z,83.0
2025-01-04T19:57:11Z,81.0
2025-01-04T19:57:16Z,80.0
2025-01-04T19:57:31Z,80.0
2025-01-04T19:57:46Z,81.0
2025-01-04T19:57:51Z,83.0
2025-01-04T19:57:56Z,84.0
